지역,지점,게임명,난이도,인원,게임시간,설명영상,키워드
서울,영등포,스위스 사는 스미스씨,Easy,2-6인,10분,아니오,파티
서울,영등포,심술쟁이 고양이,Very Easy,2-4인,15분,아니오,복불복
서울,영등포,자이푸르,Normal,2인,30분,예,셋컬렉션
서울,영등포,알리바이,Hard,4-6인,60분,아니오,마피아
서울,영등포,전지적 추리시점,Normal,4인,60분,아니오,협력추리
서울,영등포,클러스터,Very Easy,2-4인,15분,아니오,손기술
서울,영등포,어콰이어,Extreme,3-6인,90분,아니오,주식투자
서울,영등포,모두의마블 클래식,Normal,2-4인,45분,아니오,주사위
서울,영등포,장난꾸러기 호박벌,Easy,3-5인,20분,아니오,카드
서울,영등포,갈팡질팡,Normal,2-8인,15분,아니오,협력퍼즐
서울,영등포,오리지널 마피아,Hard,6-12인,40분,아니오,마피아
서울,영등포,놉놉테이블,Easy,3-6인,20분,아니오,공감
서울,영등포,캣츠런,Very Easy,2-4인,10분,예,"주사위, 경주"
서울,영등포,풍기,Hard,2인,30분,아니오,카드 전략
서울,영등포,나의 최애 명대사,Easy,3-6인,15분,아니오,"순발력, 명대사"
서울,영등포,라이헌트 미스터리 아티스트,Easy,3-8인,30분,예,그림/마피아
서울,강남논현,세븐원더스 : 듀얼,Extreme,2인,60분,아니오,셋컬렉션
서울,강남논현,개조심,Very Easy,2-5인,5분,예,손기술
서울,강남논현,고스트,Easy,2인,10분,예,심리전략
서울,강남논현,노땡스,Normal,3-7인,20분,예,카드경매
서울,강남논현,다빈치코드,Easy,2-4인,20분,예,숫자추리
서울,강남논현,닥터유레카,Easy,2-4인,15분,아니오,순발력
서울,강남논현,달무티,Hard,5-8인,20분,예,선잡기
서울,강남논현,더게임,Normal,2-5인,20분,예,숫자협력
서울,강남논현,데드오브윈터,ProGamer,2-5인,100분,아니오,미션협력
서울,강남논현,도블,Easy,2-5인,10분,예,순발력
서울,강남논현,꼬마돼지서커스,Easy,2-5인,10분,아니오,주사위
서울,강남논현,드렉사우,Easy,2-4인,10분,아니오,카드전략
서울,강남논현,딕싯 : 메모리즈,Normal,4-6인,20분,예,그림연상
서울,강남논현,딕싯 : 예지,Normal,4-6인,20분,예,그림연상
서울,강남논현,라보카,Normal,4인,40분,아니오,협동퍼즐
서울,강남논현,라비린스,Normal,2-4인,20분,아니오,미로전략
서울,강남논현,라스베가스,Normal,3-7인,35분,예,전략배팅
서울,강남논현,라온,Easy,2-4인,10분,예,타일조합
서울,강남논현,러시아워,Normal,1-2인,45분,아니오,퍼즐해독
서울,강남논현,러시아워쉬프트,Easy,2인,15분,아니오,퍼즐해독
서울,강남논현,레지스탕스 아발론,Very Hard,6-10인,40분,예,마피아
서울,강남논현,레지스탕스:쿠,Hard,3-6인,15분,예,블러핑
서울,강남논현,렉시오,Very Hard,3-5인,30분,예,조합전략
서울,강남논현,로보77,Easy,2-6인,30분,예,숫자연산
서울,강남논현,루미큐브,Normal,2-6인,30분,예,타일조합
서울,강남논현,루핑루이,Very Easy,2-4인,10분,예,타이밍
서울,강남논현,마라케시,Normal,2-4인,30분,아니오,이동전략
서울,강남논현,마법의미로,Easy,2-4인,20분,예,길기억
서울,강남논현,마헤,Normal,4-7인,30분,예,경주배팅
서울,강남논현,맨해튼,Hard,4인,45분,아니오,영향력
서울,강남논현,나방속이기 (장난꾸러기 나방),Normal,4-5인,20분,아니오,눈치전략
서울,강남논현,모노폴리,Normal,2-8인,180분,아니오,투자경영
서울,강남논현,모던아트,Hard,4-5인,45분,예,경매
서울,강남논현,미스터잭 포켓,Hard,2인,30분,예,추리전략
서울,강남논현,바퀴벌레 샐러드,Normal,3-6인,15분,예,순발력
서울,강남논현,배틀쉽,Normal,2-4인,15분,예,영역차지
서울,강남논현,뱅,Hard,4-8인,35분,예,마피아
서울,강남논현,뱅:다이스,Hard,5-6인,15분,아니오,마피아
서울,강남논현,뱅:닷지시티,Very Hard,3-8인,40분,아니오,마피아
서울,강남논현,부루마불,Normal,2-4인,60분,예,투자경영
서울,강남논현,블로커스,Easy,2-4인,15분,예,도형전략
서울,강남논현,블리츠,Very Easy,3-6인,20분,예,단어연상
서울,강남논현,사보타지,Hard,5-8인,30분,예,마피아
서울,강남논현,선물입니다,Easy,2-6인,15분,예,블러핑
서울,강남논현,세트,Normal,2-4인,30분,예,패턴지각
서울,강남논현,셜록13,Normal,2-4인,15분,예,카드추리
서울,강남논현,숲속의음악대,Very Easy,4-7인,15분,예,순발력
서울,강남논현,슈퍼라이노,Very Easy,2-5인,10분,예,젠가류
서울,강남논현,스크래블,Easy,2-4인,60분,아니오,단어조합
서울,강남논현,스트라테고,Normal,2인,45분,아니오,추상전략
서울,강남논현,스파이폴,Normal,4-8인,30분,예,마피아
서울,강남논현,스플렌더,Hard,2-4인,45분,예,카드전략
서울,강남논현,신의한수,Normal,2인,30분,아니오,추상전략
서울,강남논현,아발론,Easy,2인,20분,예,추상전략
서울,강남논현,아브라카왓,Hard,2-5인,30분,예,타일추리
서울,강남논현,아임더보스,Very Hard,3-6인,60분,예,거래협상
서울,강남논현,화이트채플에서 온 편지,Extreme,2-6인,90분,예,범죄추리
서울,강남논현,와이어트어프,Hard,2-4인,60분,아니오,마피아
서울,강남논현,우노,Easy,2-10인,20분,예,손털기
서울,강남논현,원카드클래식,Easy,2-10인,10분,아니오,손털기
서울,강남논현,위너스서클,Hard,3-6인,45분,예,경마배팅
서울,강남논현,젝스님트,Easy,4-10인,30분,예,심리
서울,강남논현,젠가,Very Easy,2-8인,20분,예,손기술
서울,강남논현,젬블로,Easy,6인,15분,예,도형전략
서울,강남논현,줄로레또,Very Hard,2-5인,45분,아니오,눈치전략
서울,강남논현,챠오챠오,Easy,3-5인,20분,예,블러핑
서울,강남논현,체스 앤 체커스,Normal,2인,30분,아니오,추상전략
서울,강남논현,카르카손,Hard,2-5인,30분,아니오,타일전략
서울,강남논현,카탄:도시와기사,Extreme,3-4인,120분,아니오,협상전략
서울,강남논현,카탄:5-6인확장,Extreme,5-6인,90분,예,협상전략
서울,강남논현,컴팩트컬링,Easy,2-8인,30분,아니오,손기술
서울,강남논현,코드777,Hard,2-5인,30분,예,숫자추리
서울,강남논현,코코너츠,Very Easy,2-4인,30분,예,손기술
서울,강남논현,쿼클,Normal,2-4인,30분,아니오,타일전략
서울,강남논현,클라스크,Very Easy,2인,10분,아니오,축구게임
서울,강남논현,타르기,Very Hard,2인,60분,예,전략
서울,강남논현,터틀블럭,Very Easy,2-8인,15분,예,손기술
서울,강남논현,텀블링다이스,Very Easy,3-10인,30분,아니오,주사위
서울,강남논현,텀블링몽키,Very Easy,2-4인,15분,예,손기술
서울,강남논현,톡톡우드맨,Very Easy,2-7인,10분,예,손기술
서울,강남논현,티켓투라이드,Hard,3-5인,40분,예,미션전략
서울,강남논현,티키토플,Normal,2-4인,20분,예,심리전략
서울,강남논현,파라오코드,Easy,2-5인,20분,예,사칙연산
서울,강남논현,패치워크,Hard,2인,25분,예,전략퍼즐
서울,강남논현,팬데믹,Extreme,2-4인,45분,예,협력
서울,강남논현,펭귄팡팡 (펭귄트랩),Very Easy,2-4인,5분,예,손기술
서울,강남논현,포세일,Normal,3-6인,20분,예,투자경매
서울,강남논현,한밤의 늑대인간 : 기본캐릭터,Very Hard,5-10인,15분,예,마피아
서울,강남논현,할리갈리,Very Easy,2-7인,10분,예,순발력
서울,강남논현,할리갈리 익스트림,Easy,2-6인,20분,예,순발력
서울,강남논현,할리갈리 컵스,Very Easy,2-4인,10분,예,순발력
서울,강남논현,해적룰렛,Very Easy,2-10인,5분,아니오,복불복
서울,강남논현,흔들흔들해적선,Very Easy,2-4인,5분,예,손기술
서울,강남논현,코드네임 픽쳐스,Normal,4-8인,30분,예,협동추리
서울,강남논현,센추리 : 향신료의 길,Hard,2-5인,40분,예,카드전략
서울,강남논현,벼룩서커스,Normal,3-5인,15분,예,눈치전략
서울,강남논현,미스터잭 인 뉴욕,Very Hard,2인,40분,예,범죄추리
서울,강남논현,마스크맨,Hard,2-6인,20분,아니오,트릭테이킹
서울,강남논현,황혼의투쟁,ProGamer,2인,180분,아니오,전략
서울,강남논현,인디언포커,Easy,2-6인,30분,예,카드배팅
서울,강남논현,유령대소동,Easy,2-8인,20분,아니오,순발력
서울,강남논현,다섯 부족,ProGamer,2-4인,60분,아니오,전략
서울,강남논현,엘드리치호러,ProGamer,2-8인,180분,아니오,협력
서울,강남논현,스플렌더 : 찬란한도시,Hard,2-4인,45분,예,카드전략
서울,강남논현,스탁파일,Hard,3-5인,45분,예,베팅경매
서울,강남논현,뒤죽박죽 서커스,Easy,2-4인,20분,아니오,손기술
서울,강남논현,총알탄로봇(리코쉐로봇),Normal,1-10인,30분,아니오,추상전략
서울,강남논현,쇼킹룰렛,Very Easy,2-4인,5분,예,복불복
서울,강남논현,스파이폴2,Normal,5-12인,30분,예,마피아
서울,강남논현,초밥왕,Easy,2-5인,20분,예,카드심리
서울,강남논현,악어룰렛,Very Easy,2-5인,5분,예,복불복
서울,강남논현,클루,Hard,2-6인,35분,예,범죄추리
서울,강남논현,시퀀스,Easy,4-12인,10분,예,카드빙고
서울,강남논현,서바이브,Hard,2-4인,60분,아니오,타일전략
서울,강남논현,텔레스트레이션,Easy,4-8인,30분,예,그림연상
서울,강남논현,티켓투라이드 : 유럽,Hard,2-5인,60분,아니오,미션전략
서울,강남논현,티켓투라이드 : 노르딕컨트리,Hard,2-3인,45분,아니오,미션전략
서울,강남논현,셀레스티아,Normal,2-6인,30분,아니오,블러핑
서울,강남논현,큐윅스,Easy,2-5인,15분,예,주사위
서울,강남논현,스킵피티,Easy,2-4인,20분,아니오,추상전략
서울,강남논현,도망자,Normal,2인,20분,예,추리
서울,강남논현,킹도미노,Easy,2-4인,20분,아니오,타일전략
서울,강남논현,윌유메리미 (데어이쎄스),Easy,2-4인,10분,예,심리추리
서울,강남논현,테라포밍마스,ProGamer,2-5인,120분,아니오,전략
서울,강남논현,쇼텐토텐 : 전략카드 영상,Normal,2인,20분,예,힘대결
서울,강남논현,사그라다,Normal,2-4인,40분,아니오,주사위배치
서울,강남논현,크라임호텔,Normal,3-4인,30분,예,트릭테이킹
서울,강남논현,아줄,Hard,2-4인,40분,예,추상전략
서울,강남논현,가짜예술가 뉴욕에가다,Easy,5-10인,15분,예,그림마피아
서울,강남논현,꿈의 대화,Normal,4-10인,30분,예,단어/마피아
서울,강남논현,기즈모,Hard,2-4인,45분,아니오,전략
서울,강남논현,더마인드,Normal,2-4인,20분,예,숫자협력
서울,강남논현,산토리니,Normal,2인,20분,아니오,추상전략
서울,강남논현,코드네임,Normal,4-8인,30분,예,협동추리
서울,강남논현,하이브 콤팩트,Easy,2인,20분,아니오,추상전략
서울,강남논현,카나가와,Hard,3-4인,45분,아니오,카드영향력
서울,강남논현,판타지왕국,Normal,4인,10분,아니오,카드셋컬렉션
서울,강남논현,후지플러시,Normal,6-8인,20분,아니오,손털기
서울,강남논현,로스트시티,Normal,2인,20분,예,카드전략
서울,강남논현,한밤의 늑대인간 : 모든캐릭터,Very Hard,5-10인,15분,예,마피아
서울,강남논현,한밤의늑대인간 : 진행영상-기본캐릭터,Very Hard,5-10인,15분,예,마피아
서울,강남논현,한밤의늑대인간 : 진행영상-추가캐릭터,Very Hard,5-10인,15분,예,마피아
서울,강남논현,한밤의늑대인간 : 진행영상-모든캐릭터,Very Hard,5-10인,15분,예,마피아
서울,강남논현,도미니언,Extreme,2-4인,40분,예,덱빌딩
서울,강남논현,착한녀석들,Hard,5-8인,50분,아니오,"카드게임,협상,심리전"
서울,강남논현,랩터,Hard,2인,30분,아니오,카드전략
서울,강남논현,상어 아일랜드,Easy,2-4인,10분,아니오,순발력
서울,강남논현,상어를 조심해,Very Easy,2-4인,5분,예,복불복
서울,강남논현,티츄 딜럭스,Extreme,4인,60분,예,조합협력
서울,강남논현,공기놀이,Very Easy,2-4인,15분,아니오,손기술
서울,강남논현,너도나도파티,Easy,3-12인,20분,예,공감파티
서울,강남논현,잉카의 황금,Normal,3-8인,25분,예,심리
서울,강남논현,센추리 : 신대륙의 개척자,Very Hard,2-4인,30분,아니오,전략
서울,강남논현,의자쌓기,Very Easy,2-6인,10분,예,손기술
서울,강남논현,고읭고읭,Very Easy,4인,10분,예,순발력팀전
서울,강남논현,테이블톡 베이직,Very Easy,2-6인,20분,예,대화
서울,강남논현,테이블톡 커플,Very Easy,2인,20분,예,대화
서울,강남논현,테이블톡 패밀리,Very Easy,2-6인,20분,예,대화
서울,강남논현,노터치 크라켄 디럭스 (크툴루를 건드리지마),Normal,3-8인,30분,예,마피아
서울,강남논현,저스트원,Very Easy,4-7인,20분,예,협력단어퀴즈
서울,강남논현,타코 캣 고트 치즈 피자,Very Easy,4-7인,10분,예,순발력
서울,강남논현,카탄,Extreme,3-4인,60분,예,협상전략
서울,강남논현,우봉고3D,Normal,2-4인,25분,아니오,타일배치
서울,강남논현,꼬치의 달인,Very Easy,2-4인,15분,아니오,순발력
서울,강남논현,지도제작자들,Normal,2-12인,30분,예,눈치전략
서울,강남논현,5초준다,Very Easy,3-6인,20분,예,리얼타임순발력
서울,강남논현,거짓말탐지기,Very Easy,2-8인,5분,예,파티게임
서울,강남논현,빛의 도시 파리,Normal,2인,30분,예,타일놓기
서울,강남논현,5분마블,Easy,3-5인,10분,예,협력
서울,강남논현,테라포밍마스: 서곡,ProGamer,2-4인,120분,아니오,전략
서울,강남논현,13클루,Normal,3-6인,30분,예,카드추리
서울,강남논현,사운드퀴즈쇼,Easy,2-5인,15분,아니오,퀴즈
서울,강남논현,밸런스게임,Very Easy,2-5인,15분,아니오,대화
서울,강남논현,요트다이스,Normal,3-5인,30분,예,주사위전략
서울,강남논현,다이아몬드 게임,Very Easy,2-3인,20분,아니오,추상전략
서울,강남논현,구룡투,Easy,2인,15분,아니오,심리전략
서울,강남논현,다잉메시지 : 소설가의 마지막 문장,Normal,3-6인,25분,예,협력추리
서울,강남논현,돌팔이 약장수,Hard,3-4인,45분,아니오,운빨덱빌딩
서울,강남논현,스페이스크루,Hard,3-5인,25분,아니오,트릭테이킹
서울,강남논현,바퀴벌레포커 로얄,Normal,2-6인,15분,아니오,블러핑
서울,강남논현,루빅스레이스,Very Easy,2인,5분,아니오,퍼즐
서울,강남논현,언락2,Normal,2-6인,60분,예,방탈출
서울,강남논현,언락3,Normal,2-6인,60분,예,방탈출
서울,강남논현,도둑잡기,Easy,2-6인,45분,아니오,팀전주사위
서울,강남논현,포션폭발,Normal,2-4인,45분,아니오,콤보전략
서울,강남논현,인더스트리아,Hard,3-4인,40분,아니오,경매엔진
서울,강남논현,만약카드 이심전심,Very Easy,2-4인,30분,아니오,대화
서울,강남논현,디크립토,Normal,4-8인,30분,아니오,협동추리
서울,강남논현,카멜업 2판,Very Hard,3-8인,40분,아니오,경마배팅
서울,강남논현,스크리블 타임,Easy,3-6인,20분,예,그림기억
서울,강남논현,딕싯,Normal,4-6인,20분,예,그림연상
서울,강남논현,왓츠 잇 투야,Very Easy,4-8인,15분,아니오,공감파티
서울,강남논현,블리츠 한글자,Very Easy,3-6인,20분,아니오,단어연상
서울,강남논현,지킬대하이드,Normal,2인,20분,예,트릭테이킹
